,Calidad,Costo
2239,0.043,33.0048
2240,0.057999999999999996,32.098
2241,0.054000000000000006,34.0876
2242,0.076,34.8464
2243,0.047,34.9636
2244,0.07,35.5188
2245,0.059000000000000004,30.7048
2246,0.07400000000000001,36.4188
2247,0.057,33.2436
2248,0.051,30.174
2249,0.045,33.6432
2250,0.142,19.6732
2251,0.068,33.1948
2252,0.081,29.6464
2253,0.08800000000000001,32.2248
2254,0.14800000000000002,33.746399999999994
2255,0.043,33.577600000000004
2256,0.040999999999999995,33.3604
2257,0.042,27.4812
2258,0.062,23.4912
2259,0.11,33.4328
2260,0.04,34.0156
2261,0.168,33.55
2262,0.136,30.9016
2263,0.075,31.894799999999996
2264,0.051,32.7016
2265,0.047,34.483999999999995
2266,0.107,32.4812
2267,0.368,32.5432
2268,0.043,29.5768
2269,0.07200000000000001,30.336399999999998
2270,0.092,15.132
2271,0.105,31.688
2272,0.402,29.936
2273,0.045,32.715199999999996
2274,0.055,20.5248
2275,0.085,18.5044
2276,0.076,26.374000000000002
2277,0.055999999999999994,34.7392
2278,0.049,22.3256
2279,0.066,33.300799999999995
2280,0.055,22.4912
2281,0.08199999999999999,30.215600000000002
2282,0.066,30.2776
2283,0.07,31.160399999999996
2284,0.047,32.239599999999996
2285,0.05,31.3224
2286,0.057999999999999996,24.7324
2287,0.045,28.391199999999998
2288,0.059000000000000004,26.9156
2289,0.06,32.9156
2290,0.053,33.3604
2291,0.071,15.565999999999999
2292,0.051,23.6328
2293,0.046,32.598
2294,0.045,31.0048
2295,0.062,28.5468
2296,0.10099999999999999,30.0084
2297,0.057999999999999996,32.388
2298,0.07400000000000001,33.4776
2299,0.068,37.3044
2300,0.07,29.843200000000003
2301,0.08900000000000001,32.898399999999995
2302,0.10800000000000001,33.587999999999994
2303,0.085,22.9048
2304,0.051,30.874000000000002
2305,0.048,28.108399999999996
2306,0.055999999999999994,31.232799999999997
2307,0.08,27.9636
2308,0.205,33.3604
2309,0.145,32.0176
2310,0.04,26.3084
2311,0.051,33.2352
2312,0.04,24.122
2313,0.042,30.6156
2314,0.063,30.387999999999998
2315,0.043,21.3
2316,0.061,25.939600000000002
2317,0.053,35.1804
2318,0.076,35.0424
2319,0.081,31.976799999999997
2320,0.057999999999999996,31.476799999999997
2321,0.067,31.0528
2322,0.081,31.4116
2323,0.102,31.1704
2324,0.142,25.6736
2325,0.141,31.3532
2326,0.073,32.2876
2327,0.086,30.374000000000002
2328,0.098,20.3
2329,0.066,31.6256
2330,0.071,16.7048
2331,0.08,31.391199999999998
2332,0.049,28.5564
2333,0.043,33.818799999999996
2334,0.077,24.2568
2335,0.066,29.56
2336,0.09699999999999999,30.7944
2337,0.179,28.001199999999997
2338,0.066,32.198
2339,0.061,31.7188
2340,0.066,32.514799999999994
2341,0.105,33.6636
2342,0.085,19.4
2343,0.059000000000000004,21.6572
2344,0.08900000000000001,21.518
2345,0.057999999999999996,15.7392
2346,0.098,17.307599999999997
2347,0.068,27.0912
2348,0.055,31.453200000000002
2349,0.1,29.5668
2350,0.085,26.845599999999997
2351,0.07400000000000001,29.022
2352,0.081,31.573999999999998
2353,0.078,36.532
2354,0.055999999999999994,32.702
2355,0.055,29.5916
2356,0.077,31.574399999999997
2357,0.043,31.0084
2358,0.051,34.0008
2359,0.051,26.2944
2360,0.07,28.9324
2361,0.061,29.736
2362,0.047,30.9912
2363,0.054000000000000006,35.2284
2364,0.040999999999999995,33.6112
2365,0.054000000000000006,32.932
2366,0.057999999999999996,31.349200000000003
2367,0.1,28.8052
2368,0.076,30.2052
2369,0.076,33.8352
2370,0.069,27.15
2371,0.092,29.8844
2372,0.07200000000000001,27.1632
2373,0.040999999999999995,29.660399999999996
2374,0.105,29.970799999999997
2375,0.064,29.322000000000003
2376,0.051,31.363999999999997
2377,0.067,27.3464
2378,0.057,28.4604
2379,0.10300000000000001,27.012
2380,0.096,26.6292
2381,0.111,29.1468
2382,0.076,33.3976
2383,0.081,30.1052
2384,0.048,24.583599999999997
2385,0.055999999999999994,30.6156
2386,0.10099999999999999,29.526
2387,0.064,29.8048
2388,0.042,13.559599999999998
2389,0.066,29.712
2390,0.078,23.8808
2391,0.07400000000000001,22.0188
2392,0.083,26.0908
2393,0.057999999999999996,22.811999999999998
2394,0.05,18.1184
2395,0.067,28.726
2396,0.055,29.064
2397,0.055,28.9088
2398,0.075,32.342
2399,0.063,28.1396
2400,0.046,31.395200000000003
2401,0.063,23.4084
2402,0.069,24.995199999999997
2403,0.183,18.6068
2404,0.151,22.053600000000003
2405,0.04,14.9876
2406,0.052000000000000005,27.240000000000002
2407,0.062,29.715600000000002
2408,0.061,28.767200000000003
2409,0.049,24.9608
2410,0.062,31.9572
2411,0.084,32.164
2412,0.106,27.8844
2413,0.10800000000000001,25.284
2414,0.067,23.998399999999997
2415,0.051,16.3
2416,0.425,32.4012
2417,0.051,18.1908
2418,0.047,19.918799999999997
2419,0.045,23.7188
2420,0.051,22.5568
2421,0.07,31.584799999999998
2422,0.057999999999999996,30.0636
2423,0.057999999999999996,26.8464
2424,0.04,29.949999999999996
2425,0.04,30.1224
2426,0.046,29.1008
2427,0.092,26.098
2428,0.051,30.3572
2429,0.065,16.746
2430,0.081,33.4112
2431,0.076,22.7428
2432,0.09699999999999999,14.4
2433,0.042,32.2604
2434,0.049,32.6708
2435,0.055,29.870799999999996
2436,0.08,34.5352
2437,0.04,27.184399999999997
2438,0.067,32.1844
2439,0.043,31.477600000000002
2440,0.053,30.502
2441,0.057999999999999996,15.8668
2442,0.091,31.419200000000004
2443,0.059000000000000004,27.7536
2444,0.078,29.4888
2445,0.04,28.902
2446,0.064,31.288
2447,0.053,29.35
2448,0.094,31.5396
2449,0.047,32.4636
2450,0.047,34.0364
2451,0.057999999999999996,26.874399999999998
2452,0.057999999999999996,30.854
2453,0.091,25.5948
2454,0.077,34.55
2455,0.046,15.2288
2456,0.046,23.141599999999997
2457,0.063,31.1952
2458,0.076,34.4124
2459,0.091,13.900799999999998
2460,0.095,24.1572
2461,0.073,32.802
2462,0.10300000000000001,31.1216
2463,0.106,18.5804
2464,0.07,23.0892
2465,0.046,32.6668
2466,0.055,29.1052
2467,0.043,31.6812
2468,0.044000000000000004,30.9812
2469,0.053,32.8296
2470,0.055999999999999994,38.1048
2471,0.07,34.4952
2472,0.1,32.1092
2473,0.092,31.6608
2474,0.14800000000000002,30.840000000000003
2475,0.18600000000000003,29.1436
2476,0.096,19.517599999999998
2477,0.09,31.078
2478,0.091,35.1332
2479,0.113,28.508799999999997
2480,0.081,31.281599999999997
2481,0.382,31.3572
2482,0.127,24.8188
2483,0.043,22.8984
2484,0.053,20.9108
2485,0.053,35.1996
2486,0.059000000000000004,28.3908
2487,0.048,30.746000000000002
2488,0.042,30.3876
2489,0.153,31.184
2490,0.055,33.2288
2491,0.07,39.9724
2492,0.066,33.1048
2493,0.051,31.945999999999998
2494,0.161,35.2804
2495,0.063,27.745199999999997
2496,0.114,39.162
2497,0.057999999999999996,32.7908
2498,0.057999999999999996,33.3148
2499,0.066,18.5104
2500,0.040999999999999995,19.6584
2501,0.12300000000000001,30.6632
2502,0.046,22.394799999999996
2503,0.042,24.9228
2504,0.04,12.66
2505,0.044000000000000004,29.6292
2506,0.052000000000000005,33.07
2507,0.065,30.9876
2508,0.278,32.2432
2509,0.068,21.502799999999997
2510,0.052000000000000005,23.0048
2511,0.043,30.9084
2512,0.044000000000000004,26.6152
2513,0.048,35.2076
2514,0.04,15.4012
2515,0.045,30.953200000000002
2516,0.040999999999999995,32.556799999999996
2517,0.04,36.028800000000004
2518,0.081,19.1392
2519,0.051,30.7396
2520,0.055,32.2224
2521,0.045,16.465999999999998
2522,0.047,25.366799999999998
2523,0.062,15.4316
2524,0.053,31.2188
2525,0.067,31.5428
2526,0.07,17.96
2527,0.069,15.041999999999998
2528,0.043,27.383599999999998
2529,0.046,19.0044
2530,0.044000000000000004,31.163600000000002
2531,0.057999999999999996,33.804
2532,0.045,30.5532
2533,0.06,30.866
2534,0.04,31.0156
2535,0.066,32.4844
2536,0.083,30.4984
2537,0.066,13.900799999999998
2538,0.040999999999999995,15.493599999999999
2539,0.040999999999999995,15.4212
2540,0.046,14.6972
2541,0.047,15.565999999999999
2542,0.051,19.842399999999998
2543,0.043,31.387999999999998
2544,0.053,33.656800000000004
2545,0.040999999999999995,31.2808
2546,0.04,29.4536
2547,0.055,26.177599999999998
2548,0.043,27.005200000000002
2549,0.066,31.746399999999998
2550,0.066,31.3396
2551,0.098,22.8512
2552,0.078,29.6708
2553,0.063,13.4012
2554,0.073,29.564
2555,0.07200000000000001,34.6868
2556,0.047,36.0248
2557,0.04,26.441599999999998
2558,0.067,23.791200000000003
2559,0.051,31.688
2560,0.043,31.7432
2561,0.057999999999999996,32.6948
2562,0.046,31.4016
2563,0.040999999999999995,31.5572
2564,0.053,29.008799999999997
2565,0.053,27.311999999999998
2566,0.055,19.477600000000002
2567,0.055,26.788
2568,0.053,32.705200000000005
2569,0.113,31.663999999999998
2570,0.261,35.824799999999996
2571,0.10099999999999999,28.5488
2572,0.053,29.4224
2573,0.053,32.15
2574,0.043,29.573999999999998
2575,0.057999999999999996,28.5292
2576,0.043,30.1224
2577,0.040999999999999995,27.956400000000002
2578,0.053,28.9672
2579,0.055,30.4636
2580,0.048,36.2352
2581,0.07,33.7352
2582,0.053,31.8292
2583,0.046,32.398399999999995
2584,0.065,29.784399999999998
2585,0.053,31.374000000000002
2586,0.046,22.626
2587,0.049,30.798000000000002
2588,0.057999999999999996,29.836
2589,0.065,26.287599999999998
2590,0.079,30.0668
2591,0.071,29.101599999999998
2592,0.057999999999999996,31.663600000000002
2593,0.081,28.86
2594,0.05,20.131999999999998
2595,0.042,29.973999999999997
2596,0.04,28.4084
2597,0.057999999999999996,19.3496
2598,0.055999999999999994,23.634
2599,0.07400000000000001,25.7528
2600,0.062,28.8808
2601,0.066,25.063200000000002
2602,0.048,12.4
2603,0.062,27.6704
2604,0.044000000000000004,28.7048
2605,0.07,27.532400000000003
2606,0.10400000000000001,19.1012
2607,0.095,24.522
2608,0.057999999999999996,28.194399999999998
2609,0.055999999999999994,29.222
2610,0.051,27.3084
2611,0.043,30.5828
2612,0.05,28.4256
2613,0.057,34.2144
2614,0.077,26.9908
2615,0.046,24.397599999999997
2616,0.049,25.2564
2617,0.075,19.3012
2618,0.069,26.1528
2619,0.044000000000000004,26.5392
2620,0.04,17.8296
2621,0.047,19.936
2622,0.069,17.822
2623,0.055,18.2736
2624,0.044000000000000004,17.456400000000002
2625,0.051,18.4148
2626,0.057999999999999996,18.87
2627,0.04,15.611999999999998
2628,0.043,16.5468
2629,0.043,15.122399999999999
2630,0.078,20.6636
2631,0.051,24.2944
2632,0.055,21.032
2633,0.057999999999999996,20.3492
2634,0.062,21.5356
2635,0.051,32.1496
2636,0.08199999999999999,36.066
2637,0.091,19.0108
2638,0.111,27.435599999999997
2639,0.065,23.1012
2640,0.057,24.884
2641,0.078,29.2704
2642,0.07,31.266799999999996
2643,0.04,35.6144
2644,0.040999999999999995,32.318
2645,0.042,32.8908
2646,0.067,21.532
2647,0.078,31.5668
2648,0.08199999999999999,31.5944
2649,0.154,20.186799999999998
2650,0.09,19.2
2651,0.096,27.5908
2652,0.044000000000000004,30.680799999999998
2653,0.061,29.884
2654,0.055999999999999994,32.4392
2655,0.047,30.374000000000002
2656,0.04,33.5496
2657,0.078,32.9428
2658,0.055,40.7312
2659,0.047,40.9484
2660,0.1,32.187599999999996
2661,0.111,25.4084
2662,0.08,27.953200000000002
2663,0.066,31.16
2664,0.066,19.7732
2665,0.075,30.0632
2666,0.10800000000000001,26.28
2667,0.063,22.6444
2668,0.057999999999999996,31.0392
2669,0.083,35.187599999999996
2670,0.145,28.858400000000003
2671,0.1,35.172399999999996
2672,0.063,13.4664
2673,0.048,30.4016
2674,0.076,35.056
2675,0.057999999999999996,30.084400000000002
2676,0.053,31.598
2677,0.064,32.236000000000004
2678,0.086,38.2004
2679,0.091,32.7188
2680,0.062,39.0144
2681,0.046,23.1436
2682,0.055,19.4088
2683,0.047,33.867599999999996
2684,0.191,33.705200000000005
2685,0.077,35.376400000000004
2686,0.066,32.1188
2687,0.319,37.9316
2688,0.07400000000000001,34.714
2689,0.057999999999999996,31.894799999999996
2690,0.052000000000000005,31.8844
2691,0.043,31.136
2692,0.048,33.2532
2693,0.084,23.878
2694,0.1,33.2088
2695,0.092,30.0156
2696,0.10099999999999999,31.598399999999998
2697,0.37200000000000005,31.970799999999997
2698,0.49700000000000005,32.0188
2699,0.085,31.496799999999997
2700,0.055,30.5292
2701,0.078,11.7288
2702,0.047,23.1984
2703,0.057,30.4156
2704,0.061,34.0176
2705,0.051,24.584
2706,0.047,32.077600000000004
2707,0.078,32.6396
2708,0.076,31.943199999999997
2709,0.078,32.788
2710,0.091,31.6812
2711,0.047,20.7124
2712,0.057999999999999996,33.8432
2713,0.126,21.691200000000002
2714,0.081,28.7568
2715,0.063,31.7396
2716,0.063,27.6984
2717,0.099,20.7056
2718,0.10800000000000001,26.2712
2719,0.062,26.3612
2720,0.084,24.4508
2721,0.047,28.7708
2722,0.077,28.294800000000002
2723,0.08900000000000001,30.5036
2724,0.07400000000000001,30.9444
2725,0.10300000000000001,23.6564
2726,0.081,25.6876
2727,0.051,25.5116
2728,0.046,34.9272
2729,0.051,23.86
2730,0.046,15.235599999999998
2731,0.047,24.473599999999998
2732,0.042,22.449199999999998
2733,0.231,17.6836
2734,0.083,19.4044
2735,0.057,22.008
2736,0.045,21.8464
2737,0.07,23.0976
2738,0.09,21.145599999999998
2739,0.08,24.2628
2740,0.043,24.552799999999998
2741,0.055999999999999994,20.424799999999998
2742,0.055,25.71
2743,0.085,23.620799999999996
2744,0.11900000000000001,21.769599999999997
2745,0.122,27.968400000000003
2746,0.085,21.8144
2747,0.547,22.7832
2748,0.065,30.195999999999998
2749,0.04,21.7924
2750,0.069,25.3296
2751,0.04,15.485600000000002
2752,0.04,10.3712
2753,0.1,10.488800000000001
2754,0.051,27.9052
2755,0.042,23.2524
2756,0.08900000000000001,25.394
2757,0.081,26.9732
2758,0.08,26.659599999999998
2759,0.068,27.1216
2760,0.07,28.0424
2761,0.122,26.57
2762,0.09699999999999999,27.294
2763,0.22,26.352800000000002
2764,0.081,19.4664
2765,0.066,29.2408
2766,0.069,14.624799999999999
2767,0.099,15.6384
2768,0.098,15.7936
2769,0.07,13.6112
2770,0.051,26.9324
2771,0.043,25.436
2772,0.054000000000000006,28.632399999999997
2773,0.057999999999999996,28.532400000000003
2774,0.062,28.3324
2775,0.061,34.5036
2776,0.063,27.3496
2777,0.055,27.208
2778,0.043,36.376
2779,0.065,31.4912
2780,0.096,31.0188
2781,0.057999999999999996,35.1036
2782,0.053,14.6972
2783,0.111,15.5144
2784,0.075,13.8284
2785,0.07,14.841999999999999
2786,0.062,14.3352
2787,0.092,15.710799999999999
2788,0.068,15.131599999999999
2789,0.071,10.5704
2790,0.076,15.4212
2791,0.111,15.1492
2792,0.113,27.5888
2793,0.071,28.312800000000003
2794,0.064,18.6112
2795,0.098,18.032
2796,0.126,18.394
2797,0.096,18.9732
2798,0.07,19.6112
2799,0.085,24.0732
2800,0.1,23.638799999999996
2801,0.066,24.118000000000002
2802,0.055999999999999994,23.6836
2803,0.073,23.3492
2804,0.379,29.113599999999998
2805,0.044000000000000004,22.814799999999998
2806,0.042,23.276799999999998
2807,0.066,22.67
2808,0.098,29.810000000000002
2809,0.051,22.525199999999998
2810,0.042,18.0088
2811,0.051,22.77
2812,0.051,30.153599999999997
2813,0.069,35.379999999999995
2814,0.083,29.387999999999998
2815,0.066,36.7452
2816,0.07400000000000001,27.8052
2817,0.078,28.3052
2818,0.098,28.5672
2819,0.094,26.8568
2820,0.061,27.2016
2821,0.05,31.5084
2822,0.04,31.0188
2823,0.047,32.674
2824,0.07,16.146
2825,0.087,32.3052
2826,0.065,32.0156
2827,0.076,39.08
2828,0.079,30.786
2829,0.1,34.087999999999994
2830,0.133,33.705200000000005
2831,0.10800000000000001,30.96
2832,0.17800000000000002,30.3152
2833,0.052000000000000005,25.0944
2834,0.062,30.0944
2835,0.048,30.8704
2836,0.044000000000000004,30.7256
2837,0.08900000000000001,25.3568
2838,0.107,36.8448
2839,0.07400000000000001,24.3844
2840,0.061,17.1
2841,0.051,20.4
2842,0.136,32.839600000000004
2843,0.13699999999999998,36.312
2844,0.065,22.802
2845,0.10400000000000001,35.0124
2846,0.436,36.538399999999996
2847,0.057999999999999996,29.04
2848,0.098,30.464
2849,0.14300000000000002,31.6224
2850,0.061,30.7432
2851,0.122,29.160399999999996
2852,0.319,28.767200000000003
2853,0.159,27.363599999999998
2854,0.053,30.336
2855,0.07400000000000001,38.2588
2856,0.32799999999999996,35.4864
2857,0.046,26.85
2858,0.040999999999999995,27.4124
2859,0.07400000000000001,11.494399999999999
2860,0.07,26.8296
2861,0.10400000000000001,26.126
2862,0.077,27.6224
2863,0.076,28.9224
2864,0.051,31.336399999999998
2865,0.052000000000000005,27.764
2866,0.067,28.4604
2867,0.087,14.1632
2868,0.040999999999999995,29.891199999999998
2869,0.067,28.9912
2870,0.061,27.791200000000003
2871,0.046,28.7808
2872,0.042,28.456799999999998
2873,0.086,29.9016
2874,0.078,26.632399999999997
2875,0.07200000000000001,37.186400000000006
2876,0.057999999999999996,28.5704
2877,0.066,30.180799999999998
2878,0.04,28.0364
2879,0.069,30.8532
2880,0.081,24.1736
2881,0.122,29.453200000000002
2882,0.08900000000000001,28.453200000000002
2883,0.065,29.0704
2884,0.059000000000000004,28.9084
2885,0.08,29.825599999999998
2886,0.055,25.601599999999998
2887,0.077,30.012
2888,0.066,28.973999999999997
2889,0.054000000000000006,27.6428
2890,0.062,27.1568
2891,0.078,23.2048
2892,0.066,29.0292
2893,0.055,30.1188
2894,0.057999999999999996,30.456799999999998
2895,0.08900000000000001,36.138
2896,0.066,34.831599999999995
2897,0.063,33.1316
2898,0.046,32.47279999999999
2899,0.067,29.8292
2900,0.07400000000000001,25.7188
2901,0.081,30.174
2902,0.138,27.3808
2903,0.063,28.897999999999996
2904,0.077,30.3808
2905,0.078,31.2256
2906,0.057999999999999996,30.184399999999997
2907,0.095,30.1568
2908,0.08900000000000001,37.0004
2909,0.053,25.824399999999997
2910,0.057999999999999996,31.9604
2911,0.05,20.0
2912,0.059000000000000004,26.0636
2913,0.05,27.0708
2914,0.053,21.3568
2915,0.059000000000000004,27.8156
2916,0.045,30.3464
2917,0.07,29.0292
2918,0.057999999999999996,22.082
2919,0.09300000000000001,30.680799999999998
2920,0.086,23.4908
2921,0.113,31.1704
2922,0.1,31.5256
2923,0.172,31.191200000000002
2924,0.07400000000000001,18.7
2925,0.061,29.767200000000003
2926,0.049,24.919200000000004
2927,0.047,23.8052
2928,0.063,29.153599999999997
2929,0.068,35.6212
2930,0.087,29.7188
2931,0.068,30.291200000000003
2932,0.115,30.06
2933,0.14300000000000002,26.4808
2934,0.078,25.866799999999998
2935,0.05,24.691200000000002
2936,0.063,13.683599999999998
2937,0.057999999999999996,27.412
2938,0.057999999999999996,32.1588
2939,0.043,24.3048
2940,0.055,25.0636
2941,0.048,25.453200000000002
2942,0.049,28.325599999999998
2943,0.054000000000000006,17.8
2944,0.106,28.4256
2945,0.044000000000000004,26.101599999999998
2946,0.04,26.601599999999998
2947,0.076,27.7188
2948,0.046,25.7152
2949,0.049,25.366799999999998
2950,0.047,25.4428
2951,0.057999999999999996,34.5936
2952,0.045,18.470399999999998
2953,0.049,20.3112
2954,0.095,23.5396
2955,0.051,21.497999999999998
2956,0.096,16.122
2957,0.081,28.641199999999998
2958,0.046,21.1632
2959,0.079,19.877200000000002
2960,0.059000000000000004,22.884
2961,0.055,20.8012
2962,0.115,21.6704
2963,0.063,28.0048
2964,0.12300000000000001,10.478
2965,0.1,17.8128
2966,0.071,22.608
2967,0.057999999999999996,24.9596
2968,0.055,24.059599999999996
2969,0.051,21.2668
2970,0.081,24.8596
2971,0.096,33.2308
2972,0.083,26.814799999999998
2973,0.08,27.235599999999998
2974,0.185,36.3344
2975,0.14800000000000002,17.48
2976,0.08,30.287599999999998
2977,0.081,29.084
2978,0.068,18.226399999999998
2979,0.115,14.656
2980,0.087,26.4496
2981,0.092,27.2668
2982,0.13,27.611600000000003
2983,0.111,27.5116
2984,0.10800000000000001,27.904799999999998
2985,0.077,26.470399999999998
2986,0.081,36.0552
2987,0.081,27.3464
2988,0.141,24.5428
2989,0.17600000000000002,26.0948
2990,0.156,27.9912
2991,0.13,30.6256
2992,0.12300000000000001,29.46
2993,0.145,30.577199999999998
2994,0.096,29.2496
2995,0.075,30.6428
2996,0.066,26.921999999999997
2997,0.073,26.9912
2998,0.068,27.470399999999998
2999,0.053,27.0256
3000,0.065,11.9
3001,0.057999999999999996,26.65
3002,0.07,13.2492
3003,0.067,28.535999999999998
3004,0.11900000000000001,23.5356
3005,0.07200000000000001,29.9668
3006,0.153,30.1256
3007,0.126,37.1516
3008,0.064,29.1496
3009,0.053,27.5256
3010,0.054000000000000006,28.077199999999998
3011,0.09,27.2944
3012,0.1,27.0912
3013,0.07,27.497999999999998
3014,0.078,37.0928
3015,0.079,14.321599999999998
3016,0.063,29.2632
3017,0.061,28.9428
3018,0.13,34.018
3019,0.096,28.877200000000002
3020,0.09,29.877200000000002
3021,0.098,23.3324
3022,0.138,25.994799999999998
3023,0.094,29.287599999999998
3024,0.083,30.8152
3025,0.09300000000000001,30.4428
3026,0.106,30.877200000000002
3027,0.107,20.982400000000002
3028,0.12300000000000001,31.119999999999997
3029,0.077,19.3048
3030,0.1,30.4464
3031,0.179,32.7324
3032,0.168,30.3876
3033,0.10400000000000001,30.7532
3034,0.102,27.5048
3035,0.055,23.5668
3036,0.054000000000000006,29.6464
3037,0.063,16.1452
3038,0.046,29.363599999999998
3039,0.05,30.180799999999998
3040,0.048,29.970399999999998
3041,0.062,39.1412
3042,0.07200000000000001,30.3704
3043,0.091,27.14
3044,0.135,31.615199999999998
3045,0.141,17.8524
3046,0.175,27.8676
3047,0.077,15.745999999999999
3048,0.11,25.098
3049,0.084,32.080799999999996
3050,0.098,31.9636
3051,0.09699999999999999,20.421599999999998
3052,0.115,32.736000000000004
3053,0.133,34.2392
3054,0.157,33.6048
3055,0.084,32.4668
3056,0.053,35.5144
3057,0.042,32.007999999999996
3058,0.046,35.5216
3059,0.043,33.694
3060,0.066,36.5284
3061,0.081,39.9864
3062,0.10099999999999999,34.935599999999994
3063,0.121,36.7008
3064,0.12300000000000001,35.5424
3065,0.121,37.687200000000004
3066,0.183,37.4044
3067,0.17,25.3
3068,0.055,24.8
3069,0.102,38.132000000000005
3070,0.18,38.5768
3071,0.109,39.1388
3072,0.153,39.818
3073,0.145,39.3284
3074,0.272,27.4204
3075,0.187,34.742
3076,0.073,33.318
3077,0.07,33.332
3078,0.091,35.856
3079,0.09300000000000001,33.5768
3080,0.079,36.959599999999995
3081,0.08,34.5764
3082,0.07,36.032
3083,0.076,35.5216
3084,0.096,35.1596
3085,0.113,38.2832
3086,0.09,37.7556
3087,0.10400000000000001,35.732
3088,0.075,36.587199999999996
3089,0.062,35.8148
3090,0.078,36.014799999999994
3091,0.071,37.294
3092,0.054000000000000006,37.7764
3093,0.066,37.3488
3094,0.084,35.8596
3095,0.079,36.0804
3096,0.061,20.923599999999997
3097,0.125,19.2964
3098,0.11,35.6148
3099,0.1,34.932
3100,0.14300000000000002,36.797599999999996
3101,0.08,34.656
3102,0.153,34.6768
3103,0.085,36.818400000000004
3104,0.11599999999999999,21.3516
3105,0.126,36.818400000000004
3106,0.115,37.028800000000004
3107,0.131,35.007999999999996
3108,0.113,36.642399999999995
3109,0.12300000000000001,37.2116
3110,0.07400000000000001,36.1012
3111,0.126,34.8564
3112,0.094,39.608000000000004
3113,0.077,34.7604
3114,0.08,37.824799999999996
3115,0.135,35.2808
3116,0.1,36.3048
3117,0.085,36.818400000000004
3118,0.062,37.4736
3119,0.08199999999999999,39.3564
3120,0.12300000000000001,28.5184
3121,0.14800000000000002,35.632000000000005
3122,0.077,36.4736
3123,0.11,37.428799999999995
3124,0.081,36.8356
3125,0.11,34.6668
3126,0.084,36.384
3127,0.08900000000000001,36.656400000000005
3128,0.094,41.3624
3129,0.099,37.246
3130,0.083,36.1184
3131,0.096,36.8324
3132,0.084,36.5048
3133,0.095,36.584
3134,0.13,36.8116
3135,0.107,36.584
3136,0.19399999999999998,33.2536
3137,0.10300000000000001,36.0668
3138,0.09300000000000001,36.732
3139,0.094,37.5012
3140,0.076,35.07
3141,0.121,38.373599999999996
3142,0.063,37.7356
3143,0.07,38.608000000000004
3144,0.077,37.6356
3145,0.081,38.408
3146,0.075,40.5488
3147,0.14400000000000002,31.9632
3148,0.153,37.8392
3149,0.07400000000000001,36.977199999999996
3150,0.105,37.0428
3151,0.11900000000000001,37.080799999999996
3152,0.09300000000000001,37.3428
3153,0.08,38.222
3154,0.055999999999999994,38.3048
3155,0.055999999999999994,38.3048
3156,0.079,37.76
3157,0.079,37.904799999999994
3158,0.053,38.5668
3159,0.059000000000000004,37.897999999999996
3160,0.053,41.6008
3161,0.079,38.036
3162,0.11199999999999999,38.436
3163,0.077,40.7492
3164,0.11199999999999999,38.3808
3165,0.1,38.1292
3166,0.14300000000000002,36.6224
3167,0.488,26.794800000000002
3168,0.34700000000000003,15.4732
3169,0.04,32.839600000000004
3170,0.044000000000000004,35.5052
3171,0.07400000000000001,26.5
3172,0.062,37.3568
3173,0.09699999999999999,36.6844
3174,0.084,36.674
3175,0.096,29.5636
3176,0.153,36.8052
3177,0.11699999999999999,31.16
3178,0.09,28.712
3179,0.266,19.3
3180,0.159,30.3532
3181,0.11199999999999999,28.5948
3182,0.149,18.246
3183,0.08199999999999999,15.538799999999998
3184,0.053,35.4088
3185,0.153,41.4116
3186,0.153,36.9636
3187,0.081,38.605199999999996
3188,0.114,39.4156
3189,0.11599999999999999,38.3364
3190,0.156,40.812
3191,0.091,38.4808
3192,0.061,39.2016
3193,0.124,38.6464
3194,0.14,38.8776
3195,0.17300000000000001,38.8776
3196,0.14,38.35
3197,0.138,23.113599999999998
3198,0.087,24.1
3199,0.079,32.5876
3200,0.124,23.2
3201,0.098,35.9464
3202,0.07400000000000001,36.4084
3203,0.084,39.3328
3204,0.106,38.1844
3205,0.13699999999999998,38.1156
3206,0.094,39.160399999999996
3207,0.14800000000000002,39.0396
3208,0.08900000000000001,37.4292
3209,0.091,38.3292
3210,0.094,26.4496
3211,0.085,36.746399999999994
3212,0.10300000000000001,37.5396
3213,0.055,37.512
3214,0.065,41.797599999999996
3215,0.047,38.3432
3216,0.043,30.8
3217,0.07,36.681200000000004
3218,0.106,39.4156
3219,0.08199999999999999,40.2948
3220,0.127,40.0224
3221,0.095,39.3776
3222,0.085,12.8872
3223,0.065,36.212
3224,0.068,39.712
3225,0.047,38.1156
3226,0.10400000000000001,26.9
3227,0.066,39.188
3228,0.078,39.0156
3229,0.109,38.7432
3230,0.073,38.7088
3231,0.1,38.9948
3232,0.11800000000000001,35.0636
3233,0.11800000000000001,18.852800000000002
3234,0.07,32.0948
3235,0.07,31.077600000000004
3236,0.08199999999999999,33.4396
3237,0.073,33.1672
3238,0.069,34.988
3239,0.057,37.1156
3240,0.055999999999999994,37.55
3241,0.062,25.4
3242,0.07400000000000001,31.6
3243,0.073,38.826
3244,0.066,41.7564
3245,0.07,36.0192
3246,0.083,23.9604
3247,0.063,39.736399999999996
3248,0.043,42.794399999999996
3249,0.063,38.164
3250,0.111,36.126000000000005
3251,0.081,40.9704
3252,0.096,39.7708
3253,0.073,41.15
3254,0.087,39.2708
3255,0.075,39.6536
3256,0.07400000000000001,40.419200000000004
3257,0.07400000000000001,39.664
